"muck_org","V1","d0","d1","d2","d3","d4","source","Source","avg_align","followers_count","friends_count","lang","media_handle","media_name","muck_role","muckrack_slug","protected","status_coordinates","status_lang","statuses_count","utc_offset","verified","mean_ideology_following","n_pol_follows","total_articles","dem","rep","lo"
"",10101,0.0474486359374,-0.0271985553571,-0.00665402018368,-0.0358011311296,0.0136560191343,538455539,"",NA,7316,7950,"en","","","","",FALSE,"","und",109973,"None",FALSE,1.13428779004,14,NA,NA,NA,NA
"",10102,-0.00465047438507,-0.00341166213408,0.0032306823995,0.00196463111255,0.00362554910603,538651383,"",NA,41,158,"en","","","","",FALSE,"","en",32,"None",FALSE,-1.60798560231,3,NA,NA,NA,NA
"",10103,-0.00232862128844,-0.00159652059516,-0.00472863425964,0.00626542157566,0.00784757642228,538705816,"",NA,1526,792,"en","","","","",FALSE,"","en",4001,"-10800",FALSE,-1.13064817241,6,NA,NA,NA,NA
"",10104,-0.00576811489155,0.0108025572455,0.00497825298203,0.00416945287388,0.0121207723907,538944328,"",NA,360,1407,"en","","","","",FALSE,"","en",1201,"-14400",FALSE,-1.05564769937,15,NA,NA,NA,NA
"",10105,-0.00460285539572,-0.00830736494052,-0.00341591602461,0.00527133556382,0.00580913863305,5389812,"",NA,3265,1018,"en","","","","",FALSE,"","en",14772,"-14400",TRUE,-1.19395571762,7,NA,NA,NA,NA
"",10106,0.00188607114143,-0.00528935557531,0.00113330324378,-0.0141850712477,0.00955261061227,539113195,"",NA,249,605,"en","","","","",FALSE,"","en",12821,"None",FALSE,0.631189560285,11,NA,NA,NA,NA
"",10107,-0.00860646757931,-0.00452989807315,-0.000746838243831,0.00178003276375,0.0043249043586,539123558,"",NA,7,80,"en","","","","",FALSE,"","en",4683,"None",FALSE,-0.484118934775,4,NA,NA,NA,NA
"",10108,-0.0138407343511,-0.000504402701656,-0.00304294460537,-0.0178329843781,0.00761971001864,539398932,"",NA,6,102,"en","","","","",FALSE,"","en",32,"-18000",FALSE,0.78594814768,9,NA,NA,NA,NA
"",10109,-0.00802559048615,0.0244401505169,0.0220835632241,-0.00492690717789,0.0137917637512,539904904,"",NA,236,1792,"en","","","","",FALSE,"","en",45,"-14400",FALSE,0.997821726254,3,NA,NA,NA,NA
"",10110,0.00130743353932,-0.00269646319485,-0.0102286270734,0.0106323924907,0.0145248740043,540071307,"",NA,708,2557,"en","","","","",FALSE,"","en",6404,"-36000",FALSE,-1.23703079809,45,NA,NA,NA,NA
"",10111,0.01382452386,-0.0112288451017,-0.000407715656902,0.00101659984822,0.00436463986758,540198783,"",NA,2531,2412,"en","","","","",FALSE,"","en",4915,"None",FALSE,-1.11112571935,3,NA,NA,NA,NA
"",10112,-0.00318392808394,0.00348336886193,0.00974180992839,-0.00335988344653,0.00720109978924,54025950,"",NA,740,1943,"en","","","","",FALSE,"","en",3874,"-18000",FALSE,0.546840840453,3,NA,NA,NA,NA
"",10113,0.00023646058488,0.00287360203472,0.00847900853404,-0.00820858823652,0.00825274200197,540345254,"",NA,1095,1947,"en","","","","",FALSE,"","en",1312,"-21600",FALSE,0.764864876921,3,NA,NA,NA,NA
"",10114,-0.0176336456735,0.00137927168999,-0.00193888841326,-0.0063890745688,0.0100689778527,54041504,"",NA,2509,1241,"en","","","","",FALSE,"","en",1065,"-14400",FALSE,0.958133642802,7,NA,NA,NA,NA
"",10115,0.0243334500059,0.00787877047685,-0.0220357241495,-0.0167244626695,0.0177168642203,540430621,"",NA,807,2893,"en","","","","",FALSE,"","en",4854,"None",FALSE,0.120860849298,367,NA,NA,NA,NA
"",10116,-0.00854926344249,-0.00422334069699,0.000384311815308,0.00205788452153,0.00561788515303,54044200,"",NA,194,336,"en","","","","",FALSE,"","en",574,"-14400",FALSE,-1.02381006649,5,NA,NA,NA,NA
"",10117,0.0150929294254,-0.00760051567942,0.0149863491298,0.0091230424406,0.0112224058376,54080968,"",NA,124,666,"en","","","","",FALSE,"","en",870,"None",FALSE,-1.67865600672,5,NA,NA,NA,NA
"",10118,-0.0125082356287,0.0174064040985,0.0100442236067,0.00195805269666,0.012252707919,540907828,"",NA,192,1339,"en","","","","",FALSE,"","en",354,"None",FALSE,-0.340447025375,9,NA,NA,NA,NA
"",10119,-0.00511395123318,-0.0059678686694,-0.0005819803562,-0.0166392379182,0.00784661440861,540999066,"",NA,156,304,"es","","","","",FALSE,"","en",1098,"-14400",FALSE,0.301286383377,6,NA,NA,NA,NA
"",10120,-0.0108610376416,-0.0015715763873,-0.00116181193968,-0.0117510995901,0.00500532158499,541005672,"",NA,14,67,"en","","","","",FALSE,"","en",61,"-14400",FALSE,0.973645697947,4,NA,NA,NA,NA
"",10121,-0.0112110641632,-0.00157667889565,-0.000283458593952,-0.0163302786062,0.00697019419775,541120934,"",NA,59,129,"en","","","","",FALSE,"","en",2656,"None",FALSE,0.761981647781,4,NA,NA,NA,NA
"",10123,-0.0117901848088,0.000667111894286,0.000422669016241,-0.0125157209806,0.0067076780562,54119290,"",NA,121,330,"en","","","","",FALSE,"","en",300,"None",FALSE,0.911941883512,5,NA,NA,NA,NA
"",10124,-0.00561857332572,0.0011039490412,0.000182082129574,-0.00723236937123,0.00672004938855,54122949,"",NA,13147,868,"en","","","","",FALSE,"","en",2496,"-14400",FALSE,0.608827092943,3,NA,NA,NA,NA
"",10125,0.00599505391804,-0.00919969046053,-0.00259913013662,-0.0216274157483,0.00981404030919,541886855,"",NA,969,1443,"en","","","","",FALSE,"","en",8103,"-14400",FALSE,0.735356026852,3,NA,NA,NA,NA
"",10126,0.0250457504076,0.0019025799823,0.00937497302896,-0.0222425957853,0.017027284622,54221385,"",NA,828,1967,"en","","","","",FALSE,"","en",7045,"-14400",FALSE,0.736470018153,16,NA,NA,NA,NA
"",10127,-0.0068586826941,-0.00576359754673,0.00606365798554,0.0045136005748,0.00771175713082,542244488,"",NA,50,407,"en","","","","",FALSE,"","en",179,"None",FALSE,-1.54563026269,6,NA,NA,NA,NA
"",10128,0.00963753318968,-0.00904485507804,0.000416169382488,-0.0198944115031,0.0093802711948,542886337,"",NA,218,709,"en","","","","",FALSE,"","en",1212,"None",FALSE,0.924125327846,6,NA,NA,NA,NA
"",10129,0.010240822231,0.0149792236707,0.0163132175655,0.00686932242953,0.011030050679,542986544,"",NA,92,507,"en","","","","",FALSE,"","en",1324,"-14400",FALSE,-1.3884562974,5,NA,NA,NA,NA
"",10130,-0.00997657976753,-0.00826974950814,0.00286947399167,0.00252889145232,0.00561864758704,54299992,"",NA,927,790,"en","","","","",FALSE,"","en",4614,"-25200",FALSE,-0.786701855453,5,NA,NA,NA,NA
"",10131,-0.000776053445568,-0.00533390587889,-0.00132976348118,0.00536851808801,0.005612760647,54310430,"",NA,181,350,"en","","","","",FALSE,"","en",3463,"-14400",FALSE,-1.22365734515,5,NA,NA,NA,NA
"",10132,-0.00530473074374,-0.00751223195168,0.000934529119103,0.00266234489004,0.00422077429908,543719741,"",NA,819,691,"en","","","","",FALSE,"","it",5532,"-14400",FALSE,-1.52857628085,5,NA,NA,NA,NA
"",10133,-0.00368243759765,0.0127503766615,0.0110280898217,-0.0121506300166,0.0127992509844,54382244,"",NA,139,923,"en","","","","",FALSE,"","und",692,"-14400",FALSE,0.719019404677,5,NA,NA,NA,NA
"",10134,-0.00959798183797,-0.0027311459318,0.0010862431685,-0.00122302589152,0.00557951215001,543890984,"",NA,727,495,"en","","","","",FALSE,"","en",5376,"-10800",FALSE,-1.09706869454,6,NA,NA,NA,NA
"",10135,0.00105524683748,-0.0110217625963,0.00385479564993,0.00780346881288,0.00998449078883,54415804,"",NA,4712,3654,"en","","","","",FALSE,"","en",13448,"-14400",FALSE,-1.66943723577,3,NA,NA,NA,NA
"",10136,0.00358301850159,-0.00681544438196,-0.0119203575734,0.0093326641443,0.00919251531237,544323431,"",NA,389,829,"en","","","","",FALSE,"","en",2584,"None",FALSE,-1.41589917668,13,NA,NA,NA,NA
"",10137,-0.0151273536044,0.0040145740881,0.00539011744472,-0.011381067129,0.00966685190668,544419496,"",NA,24,332,"en","","","","",FALSE,"","en",1084,"None",FALSE,0.722004208515,8,NA,NA,NA,NA
"",10138,-0.00277008046592,-0.00746879650699,0.00730146797967,0.00257107911353,0.00815932250116,54448817,"",NA,11,266,"en","","","","",FALSE,"","en",647,"-21600",FALSE,-0.505168435439,5,NA,NA,NA,NA
"",10139,0.0121194544953,0.000217034082495,0.0131747894206,0.00748713315061,0.0115890245636,544568261,"",NA,808,1361,"en","","","","",FALSE,"","en",25078,"-14400",FALSE,-1.32734077188,11,NA,NA,NA,NA
"",10140,0.0232053258319,4.36428590356e-05,0.0200444254224,0.0110219928938,0.0132483157197,54458613,"",NA,50,755,"en","","","","",FALSE,"","en",394,"-18000",FALSE,-1.10072642907,8,NA,NA,NA,NA
"",10141,-0.000681402197809,-0.0122358113905,0.00286156047779,0.00406900942793,0.00427576759703,544698240,"",NA,41,165,"en","","","","",FALSE,"","en",357,"-14400",FALSE,-0.542195254824,3,NA,NA,NA,NA
"",10142,0.00428716847299,-0.0101758127454,0.00629207647042,0.00639650371618,0.00683519379589,544880343,"",NA,154,313,"en","","","","",FALSE,"","en",4865,"-18000",FALSE,-1.79833836179,3,NA,NA,NA,NA
"",10143,-0.0132207600786,-0.00271343726628,-0.000708588618368,-0.0196839329113,0.00762489894293,545099154,"",NA,38,166,"en","","","","",FALSE,"","en",210,"None",FALSE,0.790077725374,3,NA,NA,NA,NA
"",10144,0.00182104703473,0.00886878900888,0.0146467851875,0.00191831985982,0.0109432951476,545194106,"",NA,11,380,"en","","","","",FALSE,"","en",9,"-14400",FALSE,-0.643247893866,5,NA,NA,NA,NA
"",10146,-0.00185616404879,-0.0144670932659,0.00190078813114,0.00654202053087,0.00605091474461,545572944,"",NA,108,406,"en","","","","",FALSE,"","en",191,"None",FALSE,-1.57063132739,3,NA,NA,NA,NA
"",10147,-0.0057180005956,-0.00376985800457,0.00276309710508,0.00197190267599,0.0039229297228,545705898,"",NA,126,423,"en","","","","",FALSE,"","en",160,"-18000",FALSE,-0.810724610421,3,NA,NA,NA,NA
"",10148,-0.00062791214267,-0.00393851476521,-0.000834744772854,-0.00854612299739,0.00333022068973,545870714,"",NA,72,107,"en","","","","",FALSE,"","en",496,"None",FALSE,1.30719264825,3,NA,NA,NA,NA
"",10149,-0.0114175084182,0.00154449166603,0.00695213900674,0.00368069859474,0.00782557695995,545988242,"",NA,49,359,"en","","","","",FALSE,"","en",64,"None",FALSE,-1.2907208912,3,NA,NA,NA,NA
"",10150,-0.00939188394351,0.00467514957205,0.00293701652196,-0.00666413189254,0.00418741341038,546061258,"",NA,15,165,"en","","","","",FALSE,"","en",163,"-25200",FALSE,1.03650975018,3,NA,NA,NA,NA
"",10152,0.00118416841058,0.00132140679482,0.005804136467,0.000954837825489,0.00368803344675,54616489,"",NA,386,283,"en","","","","",FALSE,"","en",7690,"-18000",FALSE,0.272505159867,3,NA,NA,NA,NA
"",10154,-0.00483302806174,-0.0011104445195,0.00107340460958,0.000822506239772,0.00188297944276,546240827,"",NA,79,103,"en","","","","",FALSE,"","en",27,"None",FALSE,-1.3888299631,3,NA,NA,NA,NA
"",10155,0.00198180542564,-0.00158523747327,0.00207610713749,0.0082652677655,0.0106205855643,546281981,"",NA,233,680,"en","","","","",FALSE,"","en",539,"-10800",FALSE,-2.01255419207,3,NA,NA,NA,NA
"",10156,-0.00516170964448,-0.0102910455819,-0.00116561839233,0.00482612784953,0.00531851392055,546422254,"",NA,91,168,"en","","","","",FALSE,"","en",442,"-18000",FALSE,-0.528640075514,4,NA,NA,NA,NA
"",10157,0.00518459114661,0.00144690209565,0.00912101890903,0.00417935292992,0.00574907555387,546441179,"",NA,427,682,"en","","","","",FALSE,"","en",3213,"None",FALSE,-1.61276465941,6,NA,NA,NA,NA
"",10158,0.0034608851448,-0.00928845022283,-0.00172468047492,-0.0117741689326,0.00733688943777,54647541,"",NA,1059,1116,"en","","","","",FALSE,"","en",28726,"None",FALSE,0.797703363064,3,NA,NA,NA,NA
"",10159,-0.00418386003283,-0.0104237921428,0.000650979561341,0.00808656073121,0.0124375178281,54661055,"",NA,657,1622,"en","","","","",FALSE,"","en",2925,"-14400",FALSE,-0.981261247928,8,NA,NA,NA,NA
"",10160,-0.0124182666361,-0.00239040500984,0.000169394045573,-0.0128157848443,0.00523647868392,546611844,"",NA,10,74,"en","","","","",FALSE,"","en",119,"None",FALSE,0.790077725374,3,NA,NA,NA,NA
"",10161,0.013952093875,0.00738298229254,0.0162126215179,0.00767045935459,0.0109336089269,54668056,"",NA,52,418,"en","","","","",FALSE,"","en",190,"-25200",FALSE,-1.36320908022,5,NA,NA,NA,NA
"",10162,-0.000870138929926,-0.00385838132618,0.00628825555677,0.00351599319138,0.00471149166649,547037725,"",NA,16,101,"en","","","","",FALSE,"","en",197,"-25200",FALSE,-1.70052208645,4,NA,NA,NA,NA
"",10164,-0.00527349282064,-0.000429456022497,0.000273240845193,-0.00782026637505,0.00376961797692,54750629,"",NA,22,59,"en","","","","",FALSE,"","en",111,"None",FALSE,1.15029568541,3,NA,NA,NA,NA
"",10165,0.00931371151193,-0.00831307121544,-0.00114843335226,0.00829849788804,0.00847760013284,547748646,"",NA,474,2080,"en","","","","",FALSE,"","en",39391,"-10800",FALSE,-1.24736094399,9,NA,NA,NA,NA
"",10166,0.0126817846121,0.0202190497084,0.0224812549284,0.00600053019629,0.0166104318108,54800184,"",NA,683,3334,"en","","","","",FALSE,"","en",255,"-14400",FALSE,-1.36335235699,6,NA,NA,NA,NA
"",10167,-0.011626869421,-8.72088700076e-05,0.00531889895017,-0.00979618367316,0.00835117461606,54803827,"",NA,175,515,"en","","","","",FALSE,"","en",1231,"-21600",FALSE,0.501264839068,5,NA,NA,NA,NA
"",10168,-0.00287587000889,-0.00896228484703,0.00115284914203,0.00342318948825,0.00290177737393,54812504,"",NA,33,73,"en","","","","",FALSE,"","en",410,"-14400",FALSE,-1.79833836179,3,NA,NA,NA,NA
"",10169,0.00331812426218,-0.013256186453,0.00536277838283,0.00965677823567,0.00940213897303,54825044,"",NA,290,528,"en","","","","",FALSE,"","en",4943,"-25200",FALSE,-1.42931272981,6,NA,NA,NA,NA
"",10170,0.00176301763508,-0.00133977951922,0.00511721249047,-0.00543241134962,0.0104388500541,54835665,"",NA,1190,3132,"en","","","","",FALSE,"","es",10536,"-18000",FALSE,0.105385373347,25,NA,NA,NA,NA
"",10171,-0.0164671425338,-0.00127845457038,0.00497699988717,-0.00869141021336,0.00847490454131,548756183,"",NA,77,314,"en","","","","",FALSE,"","en",2199,"-21600",FALSE,0.294034001161,7,NA,NA,NA,NA
"",10173,0.00226726405794,-0.00520720367119,0.00593761239657,0.00684203482456,0.00748327719628,548942384,"",NA,157,721,"en","","","","",FALSE,"","en",146,"-10800",FALSE,-1.85370474836,3,NA,NA,NA,NA
"",10174,-0.00426703538089,-0.00298469619845,0.000458090225318,0.00042608699319,0.00158068599266,549081202,"",NA,6,42,"en","","","","",FALSE,"","en",39,"None",FALSE,-0.00849338990194,4,NA,NA,NA,NA
"",10175,-0.0134086575595,0.013108585383,0.00805076266211,-0.000102477103052,0.00598971653943,54911855,"",NA,200,407,"en","","","","",FALSE,"","en",943,"-18000",FALSE,-0.16739332342,3,NA,NA,NA,NA
"",10176,-0.0116432071081,0.0213470928094,0.0163988824608,0.0012074228163,0.0130932112537,54941677,"",NA,228,1288,"en","","","","",FALSE,"","und",2151,"-14400",FALSE,0.814710907203,4,NA,NA,NA,NA
"",10177,-0.00578626535087,-0.00998069566616,0.000182060054107,0.00370408646652,0.00389069024139,54954835,"",NA,20,103,"en","","","","",FALSE,"","en",77,"-14400",FALSE,-1.74621212042,3,NA,NA,NA,NA
"",10178,-0.0152025292126,-0.00317101753154,0.000326499902197,0.00305695347147,0.0080513565554,54967093,"",NA,800,436,"en","","","","",FALSE,"","en",1109,"-14400",FALSE,-0.696510207493,4,NA,NA,NA,NA
"",10179,-0.00453214328882,0.0110780771545,0.00459387950173,0.00357612966061,0.0116910748682,54968197,"",NA,2161,1800,"en","","","","",FALSE,"","en",7792,"-14400",TRUE,-0.801644242978,3,NA,NA,NA,NA
"",10180,-0.00472463673866,-0.0011337043283,0.000356522279908,-0.00264057562835,0.00214502582101,55008553,"",NA,30,66,"en","","","","",FALSE,"","en",11,"None",FALSE,0.624705128876,3,NA,NA,NA,NA
"",10181,0.000276348597881,-0.00647592764983,0.000229255865132,0.00662595151378,0.00914935719582,550088611,"",NA,293,577,"en","","","","",FALSE,"","en",14417,"-21600",FALSE,-1.03713203871,11,NA,NA,NA,NA
"",10182,-0.00115773706275,0.00227254818938,-0.00997336551556,0.00411807200462,0.00599830189214,55028601,"",NA,7,184,"en","","","","",FALSE,"","und",22,"-18000",FALSE,-1.84496193675,3,NA,NA,NA,NA
"",10184,0.0250003495768,0.0244004521141,0.0314912295064,0.00638869239269,0.0152756670579,550582750,"",NA,179,1257,"en","","","","",FALSE,"","en",942,"None",FALSE,-1.2825666107,4,NA,NA,NA,NA
"",10185,-0.0014668684377,0.000233961708517,0.0017626564459,0.000765966010131,0.00233629928606,55109070,"",NA,159,138,"en","","","","",FALSE,"","en",994,"-18000",FALSE,1.21391008237,6,NA,NA,NA,NA
"",10186,-0.00586244117513,-0.0034711863012,-0.00934070159671,0.00625659049538,0.00733210158708,55113644,"",NA,803,784,"en","","","","",FALSE,"","en",2408,"-14400",FALSE,-1.61396722102,16,NA,NA,NA,NA
"",10187,0.00404813904205,0.00706715109412,0.0119429526762,0.00687882660001,0.012765049371,55128517,"",NA,452,2170,"en","","","","",FALSE,"","en",1011,"-14400",FALSE,-1.31419424659,6,NA,NA,NA,NA
"",10188,-0.0161541879482,-0.00066465069369,0.00246235111933,-0.00612450367291,0.00856547610966,551379677,"",NA,178,381,"en","","","","",FALSE,"","en",419,"None",FALSE,0.30419947178,10,NA,NA,NA,NA
"",10189,-0.000703951436686,-6.99430527417e-05,0.000354681977709,-0.00383441156376,0.00396112277356,551569275,"",NA,313,583,"en","","","","",FALSE,"","en",1750,"-18000",FALSE,1.05945640192,6,NA,NA,NA,NA
"",10190,0.00155350061198,-0.00113852233993,-0.00105009303359,-0.00771250922992,0.00799388454845,55170069,"",NA,238,557,"en","","","","",FALSE,"","en",1634,"-14400",FALSE,0.541265493859,7,NA,NA,NA,NA
"",10191,-0.00233025466169,-0.00761814072006,0.000168178896625,0.00397185911513,0.00558546557972,55185310,"",NA,18,102,"en","","","","",FALSE,"","en",196,"-14400",FALSE,-0.933708753769,3,NA,NA,NA,NA
"",10192,-0.0118053289042,0.0107164381321,0.00523436707943,-0.00858040039654,0.00928375307038,552044516,"",NA,77,350,"en","","","","",FALSE,"","en",74,"-14400",FALSE,0.76673836971,3,NA,NA,NA,NA
"",10193,-0.000223547092384,-0.00914779613799,0.00186921994707,0.00886456750249,0.0120247064671,552118311,"",NA,542,1948,"en","","","","",FALSE,"","en",1028,"None",FALSE,-0.404201273996,16,NA,NA,NA,NA
"",10194,-0.0114650979514,0.000135415833642,3.99460354049e-05,0.000640586168647,0.00628309555507,552135784,"",NA,1190,887,"en","","","","",FALSE,"","en",8544,"-14400",FALSE,-0.398467152769,5,NA,NA,NA,NA
"",10195,-0.001661313988,-0.00398455461031,0.000490404630534,0.00154873061194,0.00212319202392,552184649,"",NA,29,74,"en","","","","",FALSE,"","en",178,"None",FALSE,-0.225735223965,4,NA,NA,NA,NA
"",10197,-0.00475124338249,-0.00394506151256,-0.00443611497132,-0.0229920142926,0.00900389601713,552288323,"",NA,29,229,"en","","","","",FALSE,"","fr",94,"None",FALSE,0.938220746953,5,NA,NA,NA,NA
"",10198,0.0046020049021,-0.00711655545881,0.00396237629175,0.00621208627757,0.0110225462885,5526682,"",NA,3970,2528,"en","","","","",FALSE,"","en",13129,"-14400",FALSE,-1.10162986998,8,NA,NA,NA,NA
"",10199,0.00368714757364,-0.0147085148806,-0.0059198814798,0.0103167595793,0.00926925554906,55266906,"",NA,533,765,"en","","","","",FALSE,"","en",1790,"-25200",FALSE,-1.20019161919,20,NA,NA,NA,NA
"",10200,-0.00212278236305,0.00286326549107,0.000560132971376,0.00800414720138,0.0112399221715,552735797,"",NA,331,786,"en","","","","",FALSE,"","en",1270,"-10800",FALSE,-1.35381974977,15,NA,NA,NA,NA
"",10201,0.000142445474903,-0.000757724340474,-0.0028212831604,0.00715478499015,0.0101379505433,552738707,"",NA,33,293,"en","","","","",FALSE,"","en",243,"-25200",FALSE,-1.26164290303,21,NA,NA,NA,NA
"",10202,-0.00527600892368,-0.00737307861621,0.00215839869397,0.00362462901999,0.00451002150947,552771206,"",NA,131,173,"en","","","","",FALSE,"","en",423,"None",FALSE,-1.54020481864,3,NA,NA,NA,NA
"",10203,-0.00272569127097,0.000723115524702,-0.000187538075577,-2.76098651087e-05,0.00144246658016,552831000,"",NA,241,218,"en","","","","",FALSE,"","es",3456,"None",FALSE,-0.25696690742,5,NA,NA,NA,NA
"",10204,0.003887871754,-0.0100582522298,-0.0060611809975,0.00751912680309,0.00715184792672,55283638,"",NA,318,225,"en","","","","",FALSE,"","en",4909,"-14400",FALSE,-1.16514293223,5,NA,NA,NA,NA
"",10205,-0.00275294311056,-0.00121302515868,-0.00725780350492,0.00352741165724,0.00458068002471,55292885,"",NA,1113,1032,"en","","","","",FALSE,"","en",1429,"-18000",FALSE,-0.26871719927,5,NA,NA,NA,NA
"",10206,-0.00154413831524,0.00803834240463,0.0118125794057,0.00655651719073,0.0125254596828,55305164,"",NA,58,649,"en","","","","",FALSE,"","en",481,"None",FALSE,-1.37216114427,3,NA,NA,NA,NA
"",10207,-0.0104935937301,0.00810761829343,-0.009295206916,-0.00426377115279,0.00754701804509,55312717,"",NA,774,628,"en","","","","",FALSE,"","en",467,"-14400",FALSE,0.940159463299,14,NA,NA,NA,NA
"",10208,-0.00531867170644,-0.00398219075463,-0.00311861706179,-0.0170518167116,0.00750251165718,55315234,"",NA,35,280,"en","","","","",FALSE,"","und",374,"-18000",FALSE,0.911755140317,4,NA,NA,NA,NA
"",10209,0.0321678715418,-0.0111659752105,0.00334523636658,-0.0245898065793,0.0141382840036,553212851,"",NA,1446,2378,"en","","","","",FALSE,"","en",13897,"None",FALSE,0.270678911305,4,NA,NA,NA,NA
"",10210,0.0103056790953,-0.0112457290954,-0.00864777453325,0.012787959221,0.0113489998119,553620531,"",NA,146,536,"en","","","","",FALSE,"","en",3103,"-14400",FALSE,-1.3955055848,7,NA,NA,NA,NA
"",10211,-0.00609268080991,-0.00158179144425,0.00423263888834,0.00115192720972,0.00323364176494,553880342,"",NA,382,184,"en","","","","",FALSE,"","und",534,"None",FALSE,-1.63325654348,3,NA,NA,NA,NA
"",10213,-0.00325235387163,-0.00298719194113,0.00281319815483,0.00383736878604,0.006351525376,55396183,"",NA,131,504,"en","","","","",FALSE,"","en",1504,"-18000",FALSE,-0.634778555238,3,NA,NA,NA,NA
"",10214,0.0167862565831,0.0137439814221,0.0219814948621,0.0040596774994,0.0099695364885,55399548,"",NA,58,418,"en","","","","",FALSE,"","und",418,"-14400",FALSE,-1.33209225961,4,NA,NA,NA,NA
"",10215,0.00767894292378,0.00624723494179,0.0172857063104,0.00426773221235,0.00991939813651,55420435,"",NA,144,761,"en","","","","",FALSE,"","und",732,"-18000",FALSE,-1.12639541148,3,NA,NA,NA,NA
"",10216,0.0061200555418,-0.00810578754493,-0.00560635673351,-0.0306095714275,0.0119331718353,554713915,"",NA,201,586,"en","","","","",FALSE,"","en",8833,"-14400",FALSE,0.921112559104,11,NA,NA,NA,NA
"",10217,-0.00601417416209,0.00364811024127,0.0121499337354,0.00382014440019,0.00978423868695,55476335,"",NA,287,1029,"en","","","","",FALSE,"","en",440,"-18000",FALSE,-0.966651017878,3,NA,NA,NA,NA
"",10218,0.0287462407791,-0.00823386443916,-0.0141976170539,-0.026032536461,0.0153132233428,554835606,"",NA,4786,4860,"en","","","","",FALSE,"","en",80556,"-25200",FALSE,0.24015100452,118,NA,NA,NA,NA
"",10220,-0.00728239196659,0.00506164619819,0.00570466768485,-0.00107403456334,0.00499515796281,555120824,"",NA,386,634,"en","","","","",FALSE,"","en",3877,"None",FALSE,0.785591824471,3,NA,NA,NA,NA
"",10221,0.00357938461896,-0.00864483822625,0.00712639485435,0.006637859841,0.00725382547931,555517142,"",NA,34,215,"en","","","","",FALSE,"","en",1460,"-18000",FALSE,-1.85370474836,3,NA,NA,NA,NA
"",10222,-0.00503124062538,0.0069715430643,0.0129465036532,-0.00253100407563,0.00889188895045,555520969,"",NA,0,492,"en","","","","",FALSE,"","en",1497,"-14400",FALSE,0.316113172227,3,NA,NA,NA,NA
"",10223,-0.00666743446412,-0.0101501992198,-0.000111049736366,0.00498426868684,0.00604653427844,555531477,"",NA,308,932,"en","","","","",FALSE,"","en",1084,"None",FALSE,-1.28318755675,4,NA,NA,NA,NA
"",10224,-0.0115602405898,0.000283162040633,0.000877483063171,-0.00826527885651,0.0051219117782,555605282,"",NA,121,200,"en","","","","",FALSE,"","en",543,"None",FALSE,0.463211717198,3,NA,NA,NA,NA
"",10225,0.00708980469568,-0.000852774044225,0.00792531051905,0.00486744710643,0.0156780268915,556096706,"",NA,3031,4984,"en","","","","",FALSE,"","en",1816,"None",FALSE,-1.09281520369,10,NA,NA,NA,NA
"",10226,-0.00788393138471,-0.0103463446104,-0.00281955881703,0.00513898450377,0.00700202511943,556147828,"",NA,298,314,"en","","","","",FALSE,"","en",794,"-14400",FALSE,-1.00048709888,4,NA,NA,NA,NA
"",10227,-0.0124150842196,0.00355574960159,0.0029854306507,-0.00706228620082,0.00639385685704,55622429,"",NA,418,892,"en","","","","",FALSE,"","en",2209,"-18000",FALSE,1.15681944066,4,NA,NA,NA,NA
"",10228,-0.00486072640702,-0.00597673399309,0.000288294838876,0.00162801082092,0.00216050004218,55624121,"",NA,45,166,"en","","","","",FALSE,"","en",64,"-18000",FALSE,-0.530645738847,4,NA,NA,NA,NA
"",10229,0.00794236542822,-0.002318078065,0.00643376707182,-0.0124083367894,0.00842486164586,556321443,"",NA,111,503,"en","","","","",FALSE,"","en",59,"None",FALSE,0.445761469516,3,NA,NA,NA,NA
